infrastructure,log,45,user45,regular,no attack,false positive
business,trace,73,user73,regular,no attack,false positive
business,trace,54,user54,regular,no attack,false positive
infrastructure,trace,78,user78,regular,no attack,false positive
business,log,96,user96,regular,no attack,false positive
business,log,62,user62,regular,no attack,false positive
infrastructure,log,59,user59,regular,no attack,false positive
infrastructure,log,28,user28,malicious,attack 2,false positive
infrastructure,trace,47,user47,malicious,attack 2,true positive
business,log,34,user34,regular,no attack,false positive
infrastructure,trace,9,user9,malicious,attack 2,true positive
business,trace,91,user91,regular,no attack,false positive
business,trace,48,user48,regular,no attack,false positive
business,log,98,user98,regular,no attack,false positive
infrastructure,log,90,user90,regular,no attack,false positive
business,log,36,user36,regular,no attack,false positive
business,log,13,user13,regular,no attack,false positive
infrastructure,trace,34,user34,regular,no attack,false positive
infrastructure,trace,23,user23,regular,no attack,false positive
business,log,22,user22,regular,no attack,false positive
business,trace,37,user37,malicious,attack 2,true positive
business,trace,67,user67,malicious,attack 1,false positive
infrastructure,log,99,user99,regular,no attack,false positive
infrastructure,trace,78,user78,regular,no attack,false positive
business,log,65,user65,malicious,attack 1,true positive
business,log,6,user6,regular,no attack,false positive
infrastructure,log,39,user39,malicious,attack 2,false positive
infrastructure,trace,45,user45,regular,no attack,false positive
infrastructure,log,76,user76,regular,no attack,false positive
business,trace,4,user4,regular,no attack,false positive
business,trace,4,user4,regular,no attack,false positive
infrastructure,trace,17,user17,malicious,attack 2,true positive
business,log,78,user78,regular,no attack,false positive
infrastructure,trace,76,user76,regular,no attack,false positive
infrastructure,trace,1,user1,malicious,attack 2,true positive
infrastructure,trace,74,user74,regular,no attack,false positive
infrastructure,trace,9,user9,malicious,attack 2,true positive
infrastructure,trace,44,user44,regular,no attack,false positive
infrastructure,trace,18,user18,regular,no attack,false positive
business,trace,43,user43,regular,no attack,false positive
infrastructure,log,6,user6,regular,no attack,false positive
business,trace,66,user66,regular,no attack,false positive
business,trace,63,user63,regular,no attack,false positive
infrastructure,log,96,user96,regular,no attack,false positive
business,trace,13,user13,regular,no attack,false positive
business,trace,54,user54,regular,no attack,false positive
infrastructure,log,34,user34,regular,no attack,false positive
infrastructure,trace,85,user85,malicious,attack 2,true positive
business,trace,47,user47,malicious,attack 1,false positive
infrastructure,log,92,user92,malicious,attack 1,true positive
infrastructure,log,71,user71,malicious,attack 1,true positive
business,trace,46,user46,malicious,attack 2,true positive
business,trace,93,user93,regular,no attack,false positive
infrastructure,trace,10,user10,regular,no attack,false positive
business,trace,60,user60,regular,no attack,false positive
infrastructure,log,85,user85,malicious,attack 1,true positive
business,log,84,user84,regular,no attack,false positive
infrastructure,trace,88,user88,regular,no attack,false positive
business,log,5,user5,regular,no attack,false positive
business,log,84,user84,regular,no attack,false positive
business,trace,2,user2,regular,no attack,false positive
infrastructure,log,74,user74,regular,no attack,false positive
infrastructure,trace,46,user46,malicious,attack 1,false positive
business,trace,35,user35,malicious,attack 2,true positive
infrastructure,trace,87,user87,regular,no attack,false positive
business,trace,100,user100,regular,no attack,false positive
business,log,8,user8,malicious,attack 2,false positive
infrastructure,log,79,user79,malicious,attack 2,false positive
business,log,48,user48,regular,no attack,false positive
business,log,96,user96,regular,no attack,false positive
business,trace,41,user41,malicious,attack 1,false positive
infrastructure,log,69,user69,malicious,attack 1,true positive
infrastructure,trace,20,user20,regular,no attack,false positive
business,log,23,user23,regular,no attack,false positive
business,trace,91,user91,regular,no attack,false positive
business,log,29,user29,regular,no attack,false positive
business,trace,47,user47,malicious,attack 2,true positive
infrastructure,trace,19,user19,regular,no attack,false positive
business,trace,34,user34,regular,no attack,false positive
infrastructure,trace,85,user85,malicious,attack 1,false positive
infrastructure,log,52,user52,malicious,attack 2,false positive
business,trace,17,user17,malicious,attack 2,true positive
infrastructure,log,23,user23,regular,no attack,false positive
business,log,40,user40,malicious,attack 2,false positive
business,log,6,user6,regular,no attack,false positive
infrastructure,trace,57,user57,regular,no attack,false positive
infrastructure,trace,83,user83,regular,no attack,false positive
business,trace,49,user49,regular,no attack,false positive
business,trace,61,user61,regular,no attack,false positive
business,log,80,user80,regular,no attack,false positive
business,trace,24,user24,malicious,attack 1,false positive
infrastructure,log,58,user58,regular,no attack,false positive
business,log,70,user70,regular,no attack,false positive
infrastructure,log,14,user14,malicious,attack 1,true positive
infrastructure,log,91,user91,regular,no attack,false positive
business,log,18,user18,regular,no attack,false positive
infrastructure,log,7,user7,malicious,attack 2,false positive
business,trace,2,user2,regular,no attack,false positive
business,log,40,user40,malicious,attack 2,false positive
business,trace,58,user58,regular,no attack,false positive
