infrastructure,trace,35,user35,malicious,attack 2,true positive
business,log,10,user10,malicious,attack 1,true positive
infrastructure,log,32,user32,malicious,attack 2,false positive
business,log,50,user50,malicious,attack 2,false positive
infrastructure,log,96,user96,malicious,attack 1,true positive
business,trace,83,user83,malicious,attack 1,false positive
business,log,16,user16,malicious,attack 2,false positive
business,log,34,user34,malicious,attack 2,false positive
business,trace,47,user47,malicious,attack 2,true positive
infrastructure,log,37,user37,malicious,attack 2,false positive
infrastructure,log,47,user47,malicious,attack 1,true positive
business,trace,6,user6,malicious,attack 1,false positive
infrastructure,log,47,user47,malicious,attack 2,false positive
infrastructure,log,4,user4,malicious,attack 2,false positive
infrastructure,log,1,user1,malicious,attack 1,true positive
infrastructure,trace,47,user47,malicious,attack 2,true positive
business,trace,53,user53,malicious,attack 2,true positive
infrastructure,log,10,user10,malicious,attack 1,true positive
infrastructure,log,71,user71,malicious,attack 2,false positive
infrastructure,trace,48,user48,malicious,attack 1,false positive
infrastructure,log,71,user71,malicious,attack 2,false positive
infrastructure,log,97,user97,malicious,attack 2,false positive
business,log,11,user11,malicious,attack 1,true positive
business,log,47,user47,malicious,attack 2,false positive
infrastructure,log,50,user50,malicious,attack 1,true positive
infrastructure,trace,47,user47,malicious,attack 1,false positive
infrastructure,trace,66,user66,malicious,attack 2,true positive
infrastructure,trace,65,user65,malicious,attack 2,true positive
business,log,23,user23,malicious,attack 2,false positive
business,trace,13,user13,malicious,attack 2,true positive
infrastructure,trace,2,user2,malicious,attack 2,true positive
infrastructure,log,98,user98,malicious,attack 2,false positive
infrastructure,log,43,user43,malicious,attack 1,true positive
business,trace,58,user58,malicious,attack 1,false positive
business,log,71,user71,malicious,attack 2,false positive
infrastructure,log,38,user38,malicious,attack 1,true positive
business,trace,4,user4,malicious,attack 1,false positive
business,trace,76,user76,regular,no attack,false positive
business,log,75,user75,regular,no attack,false positive
infrastructure,log,99,user99,malicious,attack 2,false positive
infrastructure,trace,37,user37,malicious,attack 1,false positive
infrastructure,trace,61,user61,malicious,attack 2,true positive
business,log,26,user26,malicious,attack 1,true positive
infrastructure,log,33,user33,malicious,attack 2,false positive
business,trace,89,user89,malicious,attack 1,false positive
infrastructure,log,25,user25,malicious,attack 1,true positive
business,log,83,user83,malicious,attack 1,true positive
infrastructure,log,62,user62,malicious,attack 1,true positive
infrastructure,trace,48,user48,malicious,attack 2,true positive
business,log,85,user85,malicious,attack 2,false positive
business,trace,36,user36,malicious,attack 2,true positive
infrastructure,trace,45,user45,malicious,attack 1,false positive
infrastructure,trace,4,user4,malicious,attack 1,false positive
business,trace,16,user16,malicious,attack 1,false positive
infrastructure,log,15,user15,malicious,attack 2,false positive
infrastructure,log,83,user83,malicious,attack 1,true positive
infrastructure,log,83,user83,malicious,attack 1,true positive
infrastructure,trace,59,user59,malicious,attack 1,false positive
business,log,54,user54,malicious,attack 2,false positive
business,log,52,user52,malicious,attack 1,true positive
infrastructure,log,74,user74,malicious,attack 1,true positive
business,trace,18,user18,malicious,attack 2,true positive
infrastructure,trace,59,user59,malicious,attack 1,false positive
infrastructure,log,21,user21,malicious,attack 1,true positive
infrastructure,trace,43,user43,malicious,attack 1,false positive
business,trace,97,user97,malicious,attack 2,true positive
business,log,55,user55,malicious,attack 2,false positive
business,trace,77,user77,malicious,attack 1,false positive
infrastructure,trace,85,user85,malicious,attack 1,false positive
infrastructure,log,7,user7,malicious,attack 2,false positive
business,trace,15,user15,malicious,attack 1,false positive
business,log,44,user44,regular,no attack,false positive
infrastructure,log,74,user74,malicious,attack 1,true positive
infrastructure,trace,83,user83,malicious,attack 2,true positive
infrastructure,log,76,user76,regular,no attack,false positive
infrastructure,trace,9,user9,malicious,attack 1,false positive
business,trace,38,user38,malicious,attack 1,false positive
infrastructure,log,44,user44,regular,no attack,false positive
business,log,13,user13,malicious,attack 2,false positive
business,log,57,user57,malicious,attack 2,false positive
infrastructure,log,32,user32,malicious,attack 1,true positive
infrastructure,trace,81,user81,malicious,attack 2,true positive
business,log,13,user13,malicious,attack 2,false positive
infrastructure,log,57,user57,malicious,attack 1,true positive
business,log,14,user14,regular,no attack,false positive
infrastructure,log,39,user39,malicious,attack 2,false positive
business,trace,49,user49,malicious,attack 1,false positive
business,log,86,user86,malicious,attack 2,false positive
infrastructure,trace,57,user57,malicious,attack 2,true positive
infrastructure,log,70,user70,malicious,attack 1,true positive
business,trace,35,user35,malicious,attack 2,true positive
infrastructure,log,18,user18,malicious,attack 2,false positive
business,trace,27,user27,malicious,attack 2,true positive
business,trace,11,user11,malicious,attack 2,true positive
infrastructure,log,49,user49,malicious,attack 2,false positive
business,trace,67,user67,malicious,attack 1,false positive
business,log,94,user94,malicious,attack 2,false positive
business,log,33,user33,malicious,attack 1,true positive
infrastructure,log,85,user85,malicious,attack 2,false positive
business,log,45,user45,malicious,attack 2,false positive
