business,trace,13,user13,malicious,attack 2,true positive
infrastructure,trace,65,user65,malicious,attack 1,false positive
business,log,1,user1,malicious,attack 2,false positive
infrastructure,trace,28,user28,malicious,attack 1,false positive
business,trace,8,user8,malicious,attack 1,false positive
infrastructure,trace,59,user59,malicious,attack 2,true positive
infrastructure,log,20,user20,malicious,attack 2,false positive
business,log,87,user87,malicious,attack 2,false positive
infrastructure,trace,100,user100,malicious,attack 2,true positive
infrastructure,trace,50,user50,malicious,attack 1,false positive
infrastructure,trace,67,user67,malicious,attack 2,true positive
business,log,22,user22,malicious,attack 2,false positive
business,log,71,user71,malicious,attack 1,true positive
business,trace,63,user63,malicious,attack 1,false positive
infrastructure,trace,75,user75,regular,no attack,false positive
infrastructure,trace,22,user22,malicious,attack 1,false positive
infrastructure,trace,39,user39,malicious,attack 2,true positive
infrastructure,log,47,user47,malicious,attack 2,false positive
business,log,29,user29,malicious,attack 1,true positive
infrastructure,trace,31,user31,regular,no attack,false positive
infrastructure,trace,31,user31,regular,no attack,false positive
business,trace,41,user41,malicious,attack 1,false positive
business,log,23,user23,malicious,attack 1,true positive
infrastructure,log,62,user62,malicious,attack 1,true positive
infrastructure,log,22,user22,malicious,attack 1,true positive
infrastructure,log,52,user52,malicious,attack 1,true positive
business,log,34,user34,malicious,attack 1,true positive
business,trace,100,user100,malicious,attack 1,false positive
business,log,12,user12,malicious,attack 2,false positive
infrastructure,log,11,user11,malicious,attack 1,true positive
infrastructure,log,51,user51,malicious,attack 2,false positive
infrastructure,trace,75,user75,regular,no attack,false positive
infrastructure,log,31,user31,regular,no attack,false positive
infrastructure,trace,89,user89,malicious,attack 2,true positive
business,log,52,user52,malicious,attack 2,false positive
infrastructure,trace,75,user75,regular,no attack,false positive
infrastructure,log,53,user53,malicious,attack 1,true positive
infrastructure,log,79,user79,malicious,attack 2,false positive
business,trace,4,user4,malicious,attack 1,false positive
business,log,81,user81,malicious,attack 2,false positive
business,trace,71,user71,malicious,attack 2,true positive
infrastructure,trace,13,user13,malicious,attack 1,false positive
infrastructure,log,64,user64,malicious,attack 2,false positive
business,trace,44,user44,regular,no attack,false positive
business,trace,84,user84,regular,no attack,false positive
business,log,24,user24,regular,no attack,false positive
business,trace,93,user93,malicious,attack 2,true positive
business,log,91,user91,malicious,attack 1,true positive
infrastructure,log,97,user97,malicious,attack 1,true positive
infrastructure,log,92,user92,malicious,attack 2,false positive
infrastructure,log,6,user6,malicious,attack 1,true positive
business,trace,69,user69,malicious,attack 1,false positive
business,trace,32,user32,malicious,attack 2,true positive
business,trace,95,user95,malicious,attack 1,false positive
business,trace,57,user57,malicious,attack 1,false positive
business,log,59,user59,malicious,attack 2,false positive
infrastructure,log,95,user95,malicious,attack 1,true positive
infrastructure,trace,4,user4,malicious,attack 2,true positive
infrastructure,trace,93,user93,malicious,attack 1,false positive
business,log,59,user59,malicious,attack 1,true positive
infrastructure,log,19,user19,malicious,attack 2,false positive
infrastructure,trace,53,user53,malicious,attack 2,true positive
business,log,39,user39,malicious,attack 1,true positive
business,log,90,user90,malicious,attack 1,true positive
business,trace,2,user2,malicious,attack 1,false positive
infrastructure,log,93,user93,malicious,attack 1,true positive
infrastructure,log,11,user11,malicious,attack 2,false positive
infrastructure,log,7,user7,malicious,attack 2,false positive
infrastructure,log,2,user2,malicious,attack 1,true positive
business,log,44,user44,regular,no attack,false positive
business,trace,80,user80,malicious,attack 2,true positive
business,log,79,user79,malicious,attack 1,true positive
infrastructure,trace,30,user30,malicious,attack 2,true positive
infrastructure,trace,60,user60,malicious,attack 2,true positive
infrastructure,log,75,user75,regular,no attack,false positive
business,trace,77,user77,malicious,attack 1,false positive
infrastructure,log,22,user22,malicious,attack 2,false positive
business,log,58,user58,malicious,attack 1,true positive
business,log,86,user86,malicious,attack 1,true positive
infrastructure,log,98,user98,malicious,attack 2,false positive
business,log,77,user77,malicious,attack 1,true positive
business,log,60,user60,malicious,attack 1,true positive
business,log,84,user84,regular,no attack,false positive
business,trace,21,user21,malicious,attack 1,false positive
infrastructure,log,23,user23,malicious,attack 1,true positive
business,trace,71,user71,malicious,attack 2,true positive
infrastructure,trace,72,user72,malicious,attack 2,true positive
business,trace,71,user71,malicious,attack 1,false positive
infrastructure,log,84,user84,regular,no attack,false positive
business,trace,89,user89,malicious,attack 2,true positive
infrastructure,trace,66,user66,malicious,attack 1,false positive
business,log,7,user7,malicious,attack 1,true positive
infrastructure,log,52,user52,malicious,attack 1,true positive
infrastructure,log,32,user32,malicious,attack 2,false positive
business,trace,72,user72,malicious,attack 1,false positive
infrastructure,trace,35,user35,malicious,attack 2,true positive
business,log,47,user47,malicious,attack 1,true positive
business,trace,68,user68,malicious,attack 1,false positive
infrastructure,trace,35,user35,malicious,attack 2,true positive
infrastructure,log,22,user22,malicious,attack 2,false positive
